Wormbase_ID,C_gene,H_gene,NIH_ID
WBGene00001477,fmo-2,FMO4,ENSG00000076258
WBGene00001478,fmo-3,FMO5,ENSG00000131781
WBGene00001478,fmo-3,FMO3,ENSG00000007933
WBGene00001478,fmo-3,FMO2,ENSG00000094963
WBGene00001478,fmo-3,FMO1,ENSG00000010932
WBGene00001478,fmo-3,FMO4,ENSG00000076258
WBGene00001479,fmo-4,FMO3,ENSG00000007933
WBGene00001479,fmo-4,FMO1,ENSG00000010932
WBGene00001479,fmo-4,FMO2,ENSG00000094963
WBGene00001479,fmo-4,FMO5,ENSG00000131781
WBGene00001479,fmo-4,FMO4,ENSG00000076258
WBGene00001480,fmo-5,FMO5,ENSG00000131781
WBGene00001480,fmo-5,FMO3,ENSG00000007933
WBGene00001480,fmo-5,FMO2,ENSG00000094963
WBGene00001480,fmo-5,FMO1,ENSG00000010932
WBGene00001480,fmo-5,FMO4,ENSG00000076258
WBGene00001483,fog-3,TOB2,ENSG00000183864
WBGene00001483,fog-3,TOB1,ENSG00000141232
WBGene00001484,fox-1,RBFOX1,ENSG00000078328
WBGene00001484,fox-1,RBFOX2,ENSG00000100320
WBGene00001484,fox-1,RBFOX3,ENSG00000167281
WBGene00001484,fox-1,RBFOX2,ENSG00000277564
WBGene00001485,fre-1,NDOR1,ENSG00000188566
WBGene00001486,frh-1,FXN,ENSG00000165060
WBGene00001487,frk-1,FER,ENSG00000151422
WBGene00001487,frk-1,FES,ENSG00000182511
WBGene00001487,frk-1,TXK,ENSG00000074966
WBGene00001488,frm-1,EPB41L1,ENSG00000088367
WBGene00001488,frm-1,EPB41L2,ENSG00000079819
WBGene00001488,frm-1,EPB41L3,ENSG00000082397
WBGene00001488,frm-1,EPB41,ENSG00000159023
WBGene00001488,frm-1,MUC6,ENSG00000277518
WBGene00001489,frm-2,EPB41L5,ENSG00000115109
WBGene00001489,frm-2,EPB41L4B,ENSG00000095203
WBGene00001490,frm-3,FARP2,ENSG00000006607
WBGene00001490,frm-3,FARP1,ENSG00000152767
WBGene00001490,frm-3,FRMD7,ENSG00000165694
WBGene00001492,frm-5.1,PTPN13,ENSG00000163629
WBGene00001492,frm-5.1,FRMPD2,ENSG00000170324
WBGene00001492,frm-5.1,PTPN20,ENSG00000204179
WBGene00001493,frm-7,FRMD6,ENSG00000139926
WBGene00001493,frm-7,FRMD1,ENSG00000153303
WBGene00001494,frm-8,FRMPD1,ENSG00000070601
WBGene00001494,frm-8,FRMPD3,ENSG00000147234
WBGene00001494,frm-8,FRMPD4,ENSG00000169933
WBGene00001496,frm-10,FRMD8,ENSG00000126391
WBGene00001497,fars-1,FARSA,ENSG00000179115
WBGene00001498,fars-3,FARSB,ENSG00000116120
WBGene00001499,fsn-1,FBXO45,ENSG00000174013
WBGene00001500,ftn-1,FTH1,ENSG00000167996
WBGene00001500,ftn-1,FTHL17,ENSG00000132446
WBGene00001500,ftn-1,FTMT,ENSG00000181867
WBGene00001500,ftn-1,FTL,ENSG00000087086
WBGene00001501,ftn-2,FTH1,ENSG00000167996
WBGene00001501,ftn-2,FTMT,ENSG00000181867
WBGene00001501,ftn-2,FTHL17,ENSG00000132446
WBGene00001501,ftn-2,FTL,ENSG00000087086
WBGene00001502,ftt-2,YWHAZ,ENSG00000164924
WBGene00001502,ftt-2,YWHAB,ENSG00000166913
WBGene00001502,ftt-2,YWHAQ,ENSG00000134308
WBGene00001502,ftt-2,YWHAE,ENSG00000108953
WBGene00001502,ftt-2,YWHAH,ENSG00000128245
WBGene00001502,ftt-2,YWHAG,ENSG00000170027
WBGene00001502,ftt-2,SFN,ENSG00000175793
WBGene00001503,fum-1,FH,ENSG00000091483
WBGene00001505,fut-1,FUT5,ENSG00000130383
WBGene00001505,fut-1,FUT6,ENSG00000156413
WBGene00001505,fut-1,FUT3,ENSG00000171124
WBGene00001505,fut-1,FUT9,ENSG00000172461
WBGene00001505,fut-1,FUT4,ENSG00000196371
WBGene00001505,fut-1,FUT7,ENSG00000180549
WBGene00001505,fut-1,FUT10,ENSG00000172728
WBGene00001505,fut-1,FUT11,ENSG00000196968
WBGene00001507,fut-4,FUT4,ENSG00000196371
WBGene00001507,fut-4,FUT7,ENSG00000180549
WBGene00001507,fut-4,FUT5,ENSG00000130383
WBGene00001507,fut-4,FUT6,ENSG00000156413
WBGene00001507,fut-4,FUT3,ENSG00000171124
WBGene00001507,fut-4,FUT9,ENSG00000172461
WBGene00001507,fut-4,FUT10,ENSG00000172728
WBGene00001507,fut-4,FUT11,ENSG00000196968
WBGene00001508,fut-8,FUT8,ENSG00000033170
WBGene00001509,fzo-1,MFN2,ENSG00000116688
WBGene00001509,fzo-1,MFN1,ENSG00000171109
WBGene00001510,fzr-1,FZR1,ENSG00000105325
WBGene00001510,fzr-1,CDC20,ENSG00000117399
WBGene00001512,gab-1,GABRB3,ENSG00000166206
WBGene00001512,gab-1,GABRB2,ENSG00000145864
WBGene00001512,gab-1,GABRB1,ENSG00000163288
WBGene00001512,gab-1,GABRQ,ENSG00000268089
WBGene00001513,gad-1,WDR70,ENSG00000082068
WBGene00001515,gap-1,RASA3,ENSG00000185989
WBGene00001515,gap-1,RASA2,ENSG00000155903
WBGene00001515,gap-1,RASA3,ENSG00000280477
WBGene00001515,gap-1,RASA4,ENSG00000105808
WBGene00001515,gap-1,RASAL1,ENSG00000111344
WBGene00001515,gap-1,RASA4B,ENSG00000170667
WBGene00001516,gap-2,RASAL2,ENSG00000075391
WBGene00001516,gap-2,DAB2IP,ENSG00000136848
WBGene00001516,gap-2,SYNGAP1,ENSG00000197283
WBGene00001516,gap-2,SYNGAP1,ENSG00000227460
WBGene00001516,gap-2,RASAL3,ENSG00000105122
WBGene00001519,gar-3,CHRM1,ENSG00000168539
WBGene00001519,gar-3,CHRM3,ENSG00000133019
WBGene00001519,gar-3,CHRM2,ENSG00000181072
WBGene00001519,gar-3,CHRM5,ENSG00000184984
WBGene00001519,gar-3,CHRM4,ENSG00000180720
WBGene00001520,gas-1,NDUFS2,ENSG00000158864
WBGene00001522,gbh-1,BBOX1,ENSG00000129151
WBGene00001523,gbh-2,TMLHE,ENSG00000185973
WBGene00001526,gck-1,STK25,ENSG00000115694
WBGene00001526,gck-1,STK24,ENSG00000102572
WBGene00001526,gck-1,STK26,ENSG00000134602
WBGene00001527,gcs-1,GCLC,ENSG00000001084
WBGene00001558,gdi-1,GDI1,ENSG00000203879
WBGene00001558,gdi-1,GDI2,ENSG00000057608
WBGene00001559,gei-1,STARD8,ENSG00000130052
WBGene00001559,gei-1,STARD13,ENSG00000133121
WBGene00001559,gei-1,DLC1,ENSG00000164741
WBGene00001560,gei-3,CIC,ENSG00000079432
WBGene00001560,gei-3,BBX,ENSG00000114439
WBGene00001565,gei-8,NCOR1,ENSG00000141027
WBGene00001565,gei-8,NCOR2,ENSG00000196498
WBGene00001568,snpc-4,SNAPC4,ENSG00000165684
WBGene00001574,gei-17,PIAS1,ENSG00000033800
WBGene00001574,gei-17,PIAS2,ENSG00000078043
WBGene00001574,gei-17,PIAS3,ENSG00000131788
WBGene00001574,gei-17,PIAS4,ENSG00000105229
WBGene00001574,gei-17,ZMIZ1,ENSG00000108175
WBGene00001574,gei-17,ZMIZ2,ENSG00000122515
WBGene00001577,gem-4,CPNE5,ENSG00000124772
WBGene00001577,gem-4,CPNE8,ENSG00000139117
WBGene00001577,gem-4,CPNE3,ENSG00000085719
WBGene00001577,gem-4,CPNE9,ENSG00000144550
WBGene00001577,gem-4,CPNE2,ENSG00000140848
WBGene00001577,gem-4,CPNE1,ENSG00000214078
WBGene00001577,gem-4,CPNE4,ENSG00000196353
WBGene00001577,gem-4,CPNE6,ENSG00000100884
WBGene00001579,gex-2,CYFIP2,ENSG00000055163
WBGene00001579,gex-2,CYFIP1,ENSG00000273749
WBGene00001579,gex-2,CYFIP1,ENSG00000280618
WBGene00001580,gex-3,NCKAP1,ENSG00000061676
WBGene00001580,gex-3,NCKAP1L,ENSG00000123338
WBGene00001582,gfi-2,PPP1R16A,ENSG00000160972
WBGene00001582,gfi-2,PPP1R16B,ENSG00000101445
WBGene00001585,gfl-1,YEATS4,ENSG00000127337
WBGene00001591,glc-1,GLRA1,ENSG00000145888
WBGene00001591,glc-1,GLRA2,ENSG00000101958
WBGene00001591,glc-1,GLRA3,ENSG00000145451
WBGene00001591,glc-1,GLRA4,ENSG00000188828
WBGene00001591,glc-1,GLRB,ENSG00000109738
WBGene00001592,glc-2,GLRA3,ENSG00000145451
WBGene00001592,glc-2,GLRA2,ENSG00000101958
WBGene00001592,glc-2,GLRA1,ENSG00000145888
WBGene00001592,glc-2,GLRA4,ENSG00000188828
WBGene00001592,glc-2,GLRB,ENSG00000109738
WBGene00001593,glc-3,GLRA1,ENSG00000145888
WBGene00001593,glc-3,GLRA2,ENSG00000101958
WBGene00001593,glc-3,GLRA3,ENSG00000145451
WBGene00001593,glc-3,GLRA4,ENSG00000188828
WBGene00001593,glc-3,GLRB,ENSG00000109738
WBGene00001595,gld-1,QKI,ENSG00000112531
WBGene00001602,gln-1,GLUL,ENSG00000135821
WBGene00001604,gln-3,GLUL,ENSG00000135821
WBGene00001609,glp-1,NOTCH3,ENSG00000074181
WBGene00001609,glp-1,NOTCH2,ENSG00000134250
WBGene00001609,glp-1,NOTCH1,ENSG00000148400
WBGene00001609,glp-1,NOTCH4,ENSG00000204301
WBGene00001609,glp-1,EYS,ENSG00000188107
WBGene00001609,glp-1,NOTCH4,ENSG00000223355
WBGene00001609,glp-1,NOTCH4,ENSG00000234876
WBGene00001609,glp-1,NOTCH4,ENSG00000238196
WBGene00001609,glp-1,CRB1,ENSG00000134376
WBGene00001609,glp-1,CRB2,ENSG00000148204
WBGene00001609,glp-1,FBN2,ENSG00000138829
WBGene00001609,glp-1,FBN3,ENSG00000142449
WBGene00001609,glp-1,FBN1,ENSG00000166147
WBGene00001609,glp-1,NOTCH4,ENSG00000206312
WBGene00001609,glp-1,NOTCH4,ENSG00000232339
WBGene00001609,glp-1,NOTCH4,ENSG00000235396
WBGene00001609,glp-1,JAG1,ENSG00000101384
WBGene00001609,glp-1,DLL4,ENSG00000128917
WBGene00001609,glp-1,JAG2,ENSG00000184916
WBGene00001609,glp-1,DLL1,ENSG00000198719
WBGene00001609,glp-1,SNED1,ENSG00000162804
WBGene00001612,glr-1,GRIA3,ENSG00000125675
WBGene00001612,glr-1,GRIA2,ENSG00000120251
WBGene00001612,glr-1,GRIA4,ENSG00000152578
WBGene00001612,glr-1,GRIA1,ENSG00000155511
WBGene00001612,glr-1,GRIK3,ENSG00000163873
WBGene00001612,glr-1,GRIK2,ENSG00000164418
WBGene00001612,glr-1,GRIK1,ENSG00000171189
WBGene00001613,glr-2,GRIA3,ENSG00000125675
WBGene00001613,glr-2,GRIA2,ENSG00000120251
WBGene00001613,glr-2,GRIA4,ENSG00000152578
WBGene00001613,glr-2,GRIA1,ENSG00000155511
WBGene00001613,glr-2,GRIK3,ENSG00000163873
WBGene00001613,glr-2,GRIK2,ENSG00000164418
WBGene00001613,glr-2,GRIK1,ENSG00000171189
WBGene00001614,glr-3,GRIK2,ENSG00000164418
WBGene00001614,glr-3,GRIK3,ENSG00000163873
WBGene00001614,glr-3,GRIK1,ENSG00000171189
WBGene00001614,glr-3,GRIK5,ENSG00000105737
WBGene00001614,glr-3,GRIK4,ENSG00000149403
WBGene00001614,glr-3,GRIA2,ENSG00000120251
WBGene00001614,glr-3,GRIA3,ENSG00000125675
WBGene00001614,glr-3,GRIA4,ENSG00000152578
WBGene00001614,glr-3,GRIA1,ENSG00000155511
WBGene00001615,glr-4,GRIK1,ENSG00000171189
WBGene00001615,glr-4,GRIK2,ENSG00000164418
WBGene00001615,glr-4,GRIK3,ENSG00000163873
WBGene00001615,glr-4,GRIK5,ENSG00000105737
WBGene00001615,glr-4,GRIK4,ENSG00000149403
WBGene00001615,glr-4,GRIA2,ENSG00000120251
WBGene00001615,glr-4,GRIA3,ENSG00000125675
WBGene00001615,glr-4,GRIA4,ENSG00000152578
WBGene00001615,glr-4,GRIA1,ENSG00000155511
WBGene00001616,glr-5,GRIK1,ENSG00000171189
WBGene00001616,glr-5,GRIK3,ENSG00000163873
WBGene00001616,glr-5,GRIK2,ENSG00000164418
WBGene00001616,glr-5,GRIK5,ENSG00000105737
WBGene00001616,glr-5,GRIK4,ENSG00000149403
WBGene00001616,glr-5,GRIA2,ENSG00000120251
WBGene00001616,glr-5,GRIA3,ENSG00000125675
WBGene00001616,glr-5,GRIA4,ENSG00000152578
WBGene00001616,glr-5,GRIA1,ENSG00000155511
WBGene00001620,glt-1,SLC1A2,ENSG00000110436
WBGene00001620,glt-1,SLC1A3,ENSG00000079215
WBGene00001620,glt-1,SLC1A6,ENSG00000105143
WBGene00001620,glt-1,SLC1A5,ENSG00000105281
WBGene00001620,glt-1,SLC1A1,ENSG00000106688
WBGene00001620,glt-1,SLC1A4,ENSG00000115902
WBGene00001622,glt-4,SLC1A6,ENSG00000105143
WBGene00001622,glt-4,SLC1A1,ENSG00000106688
WBGene00001622,glt-4,SLC1A3,ENSG00000079215
WBGene00001622,glt-4,SLC1A5,ENSG00000105281
WBGene00001622,glt-4,SLC1A4,ENSG00000115902
WBGene00001622,glt-4,SLC1A2,ENSG00000110436
WBGene00001622,glt-4,SLC1A7,ENSG00000162383
WBGene00001623,glt-5,SLC1A6,ENSG00000105143
WBGene00001623,glt-5,SLC1A1,ENSG00000106688
WBGene00001623,glt-5,SLC1A3,ENSG00000079215
WBGene00001623,glt-5,SLC1A2,ENSG00000110436
WBGene00001623,glt-5,SLC1A5,ENSG00000105281
WBGene00001623,glt-5,SLC1A4,ENSG00000115902
WBGene00001624,glt-6,SLC1A2,ENSG00000110436
WBGene00001624,glt-6,SLC1A3,ENSG00000079215
WBGene00001624,glt-6,SLC1A6,ENSG00000105143
WBGene00001624,glt-6,SLC1A5,ENSG00000105281
WBGene00001624,glt-6,SLC1A1,ENSG00000106688
WBGene00001624,glt-6,SLC1A4,ENSG00000115902
WBGene00001626,gly-1,GCNT3,ENSG00000140297
WBGene00001626,gly-1,GCNT1,ENSG00000187210
WBGene00001626,gly-1,GCNT2,ENSG00000111846
WBGene00001626,gly-1,GCNT7,ENSG00000124091
WBGene00001626,gly-1,GCNT4,ENSG00000176928
WBGene00001627,gly-2,MGAT5,ENSG00000152127
WBGene00001627,gly-2,MGAT5B,ENSG00000167889
WBGene00001627,gly-2,CCDC126,ENSG00000169193
WBGene00001628,gly-3,GALNT1,ENSG00000141429
WBGene00001628,gly-3,GALNT13,ENSG00000144278
WBGene00001629,gly-4,GALNT2,ENSG00000143641
WBGene00001629,gly-4,GALNT16,ENSG00000100626
WBGene00001629,gly-4,GALNT14,ENSG00000158089
WBGene00001632,gly-7,GALNT7,ENSG00000109586
WBGene00001635,gly-10,GALNT10,ENSG00000164574
WBGene00001635,gly-10,GALNTL6,ENSG00000174473
WBGene00001636,gly-11,GALNT11,ENSG00000178234
WBGene00001636,gly-11,GALNTL5,ENSG00000106648
WBGene00001638,gly-13,MGAT1,ENSG00000131446
WBGene00001638,gly-13,POMGNT1,ENSG00000085998
WBGene00001639,gly-14,MGAT1,ENSG00000131446
WBGene00001639,gly-14,POMGNT1,ENSG00000085998
WBGene00001640,gly-15,GCNT3,ENSG00000140297
WBGene00001640,gly-15,GCNT1,ENSG00000187210
WBGene00001640,gly-15,GCNT2,ENSG00000111846
WBGene00001640,gly-15,GCNT7,ENSG00000124091
WBGene00001640,gly-15,GCNT4,ENSG00000176928
WBGene00001641,gly-16,GCNT3,ENSG00000140297
WBGene00001641,gly-16,GCNT1,ENSG00000187210
WBGene00001641,gly-16,GCNT2,ENSG00000111846
WBGene00001641,gly-16,GCNT7,ENSG00000124091
WBGene00001641,gly-16,GCNT4,ENSG00000176928
WBGene00001642,gly-17,GCNT3,ENSG00000140297
WBGene00001642,gly-17,GCNT1,ENSG00000187210
WBGene00001642,gly-17,GCNT2,ENSG00000111846
WBGene00001642,gly-17,GCNT7,ENSG00000124091
WBGene00001642,gly-17,GCNT4,ENSG00000176928
WBGene00001643,gly-18,GCNT3,ENSG00000140297
WBGene00001643,gly-18,GCNT1,ENSG00000187210
WBGene00001643,gly-18,GCNT2,ENSG00000111846
WBGene00001643,gly-18,GCNT7,ENSG00000124091
WBGene00001643,gly-18,GCNT4,ENSG00000176928
WBGene00001644,gly-19,GCNT3,ENSG00000140297
WBGene00001644,gly-19,GCNT1,ENSG00000187210
WBGene00001644,gly-19,GCNT2,ENSG00000111846
WBGene00001644,gly-19,GCNT7,ENSG00000124091
WBGene00001644,gly-19,GCNT4,ENSG00000176928
WBGene00001645,gly-20,MGAT2,ENSG00000168282
WBGene00001646,gna-1,GNPNAT1,ENSG00000100522
WBGene00001647,gna-2,GNPNAT1,ENSG00000100522
WBGene00001648,goa-1,GNAO1,ENSG00000087258
WBGene00001648,goa-1,GNAI3,ENSG00000065135
WBGene00001648,goa-1,GNAI2,ENSG00000114353
WBGene00001648,goa-1,GNAI1,ENSG00000127955
WBGene00001648,goa-1,GNAT2,ENSG00000134183
WBGene00001648,goa-1,GNAT3,ENSG00000214415
WBGene00001650,gon-1,ADAMTS9,ENSG00000163638
WBGene00001650,gon-1,ADAMTS20,ENSG00000173157
WBGene00001650,gon-1,ADAMTS6,ENSG00000049192
WBGene00001650,gon-1,ADAMTS18,ENSG00000140873
WBGene00001650,gon-1,ADAMTS16,ENSG00000145536
WBGene00001650,gon-1,ADAMTS15,ENSG00000166106
WBGene00001650,gon-1,ADAMTS8,ENSG00000134917
WBGene00001650,gon-1,ADAMTS7,ENSG00000136378
WBGene00001650,gon-1,ADAMTS10,ENSG00000142303
WBGene00001650,gon-1,ADAMTS12,ENSG00000151388
WBGene00001650,gon-1,ADAMTS1,ENSG00000154734
WBGene00001650,gon-1,ADAMTS5,ENSG00000154736
WBGene00001650,gon-1,ADAMTS4,ENSG00000158859
WBGene00001651,gon-2,TRPM1,ENSG00000134160
WBGene00001651,gon-2,TRPM3,ENSG00000083067
WBGene00001651,gon-2,TRPM7,ENSG00000092439
WBGene00001651,gon-2,TRPM6,ENSG00000119121
WBGene00001651,gon-2,TRPM5,ENSG00000070985
WBGene00001651,gon-2,TRPM4,ENSG00000130529
WBGene00001651,gon-2,TRPM2,ENSG00000142185
WBGene00001651,gon-2,TRPM8,ENSG00000144481
WBGene00001660,gop-1,CLEC16A,ENSG00000038532
WBGene00001661,gop-2,GPN1,ENSG00000198522
WBGene00001662,gop-3,SAMM50,ENSG00000100347
WBGene00001666,gpa-4,GNAI3,ENSG00000065135
WBGene00001666,gpa-4,GNAI2,ENSG00000114353
WBGene00001666,gpa-4,GNAI1,ENSG00000127955
WBGene00001666,gpa-4,GNAT2,ENSG00000134183
WBGene00001666,gpa-4,GNAT3,ENSG00000214415
WBGene00001666,gpa-4,GNAO1,ENSG00000087258
WBGene00001666,gpa-4,GNAT1,ENSG00000114349
WBGene00001666,gpa-4,GNAZ,ENSG00000128266
WBGene00001674,gpa-12,GNA12,ENSG00000146535
WBGene00001674,gpa-12,GNA13,ENSG00000120063
WBGene00001678,gpa-16,GNAI1,ENSG00000127955
WBGene00001678,gpa-16,GNAI3,ENSG00000065135
WBGene00001678,gpa-16,GNAI2,ENSG00000114353
WBGene00001678,gpa-16,GNAT2,ENSG00000134183
WBGene00001678,gpa-16,GNAT3,ENSG00000214415
WBGene00001678,gpa-16,GNAO1,ENSG00000087258
WBGene00001678,gpa-16,GNAT1,ENSG00000114349
WBGene00001678,gpa-16,GNAZ,ENSG00000128266
WBGene00001679,gpb-1,GNB1,ENSG00000078369
WBGene00001679,gpb-1,GNB2,ENSG00000172354
WBGene00001679,gpb-1,GNB4,ENSG00000114450
WBGene00001679,gpb-1,GNB3,ENSG00000111664
WBGene00001680,gpb-2,GNB5,ENSG00000069966
WBGene00001681,gpc-1,GNG12,ENSG00000172380
WBGene00001681,gpc-1,GNG7,ENSG00000176533
WBGene00001681,gpc-1,GNG11,ENSG00000127920
WBGene00001681,gpc-1,GNG3,ENSG00000162188
WBGene00001681,gpc-1,GNG8,ENSG00000167414
WBGene00001681,gpc-1,GNG4,ENSG00000168243
WBGene00001681,gpc-1,GNG5,ENSG00000174021
WBGene00001681,gpc-1,GNG2,ENSG00000186469
WBGene00001681,gpc-1,GNG10,ENSG00000242616
WBGene00001681,gpc-1,GNG4,ENSG00000282972
WBGene00001682,gpc-2,GNG13,ENSG00000127588
WBGene00001683,gpd-1,GAPDH,ENSG00000111640
WBGene00001683,gpd-1,GAPDHS,ENSG00000105679
WBGene00001684,gpd-2,GAPDH,ENSG00000111640
WBGene00001684,gpd-2,GAPDHS,ENSG00000105679
WBGene00001685,gpd-3,GAPDH,ENSG00000111640
WBGene00001685,gpd-3,GAPDHS,ENSG00000105679
WBGene00001686,gpd-4,GAPDH,ENSG00000111640
WBGene00001686,gpd-4,GAPDHS,ENSG00000105679
WBGene00001687,gpn-1,GPC4,ENSG00000076716
WBGene00001687,gpn-1,GPC6,ENSG00000183098
WBGene00001687,gpn-1,GPC1,ENSG00000063660
WBGene00001687,gpn-1,GPC2,ENSG00000213420
WBGene00001687,gpn-1,GPC5,ENSG00000179399
WBGene00001687,gpn-1,GPC3,ENSG00000147257
WBGene00001707,grh-1,GRHL2,ENSG00000083307
WBGene00001707,grh-1,GRHL1,ENSG00000134317
WBGene00001707,grh-1,GRHL3,ENSG00000158055
WBGene00001708,grk-1,GRK5,ENSG00000198873
WBGene00001708,grk-1,GRK6,ENSG00000198055
WBGene00001708,grk-1,GRK4,ENSG00000125388
WBGene00001709,grk-2,GRK3,ENSG00000100077
WBGene00001709,grk-2,GRK2,ENSG00000173020
WBGene00001740,gro-1,TRIT1,ENSG00000043514
WBGene00001743,grp-1,CYTH3,ENSG00000008256
WBGene00001743,grp-1,CYTH2,ENSG00000105443
WBGene00001743,grp-1,CYTH1,ENSG00000108669
WBGene00001743,grp-1,CYTH4,ENSG00000100055
WBGene00001743,grp-1,FBXO8,ENSG00000164117
WBGene00001745,gsa-1,GNAS,ENSG00000087460
WBGene00001745,gsa-1,GNAL,ENSG00000141404
WBGene00001746,gsk-3,GSK3B,ENSG00000082701
WBGene00001746,gsk-3,GSK3A,ENSG00000105723
WBGene00001747,gsp-1,PPP1CB,ENSG00000213639
WBGene00001747,gsp-1,PPP1CA,ENSG00000172531
WBGene00001747,gsp-1,PPP1CC,ENSG00000186298
WBGene00001748,gsp-2,PPP1CA,ENSG00000172531
WBGene00001748,gsp-2,PPP1CC,ENSG00000186298
WBGene00001748,gsp-2,PPP1CB,ENSG00000213639
WBGene00001749,gst-1,GSTP1,ENSG00000084207
WBGene00001749,gst-1,GSTM1,ENSG00000134184
WBGene00001749,gst-1,GSTM5,ENSG00000134201
WBGene00001749,gst-1,GSTM3,ENSG00000134202
WBGene00001749,gst-1,GSTM4,ENSG00000168765
WBGene00001749,gst-1,GSTM2,ENSG00000213366
WBGene00001752,gst-4,HPGDS,ENSG00000163106
WBGene00001752,gst-4,GSTA4,ENSG00000170899
WBGene00001752,gst-4,GSTA3,ENSG00000174156
WBGene00001752,gst-4,GSTA5,ENSG00000182793
WBGene00001752,gst-4,GSTA1,ENSG00000243955
WBGene00001752,gst-4,GSTA2,ENSG00000244067
WBGene00001753,gst-5,HPGDS,ENSG00000163106
WBGene00001753,gst-5,GSTA4,ENSG00000170899
WBGene00001753,gst-5,GSTA3,ENSG00000174156
WBGene00001753,gst-5,GSTA5,ENSG00000182793
WBGene00001753,gst-5,GSTA1,ENSG00000243955
WBGene00001753,gst-5,GSTA2,ENSG00000244067
WBGene00001756,gst-8,HPGDS,ENSG00000163106
WBGene00001756,gst-8,GSTA4,ENSG00000170899
WBGene00001756,gst-8,GSTA3,ENSG00000174156
WBGene00001756,gst-8,GSTA5,ENSG00000182793
WBGene00001756,gst-8,GSTA1,ENSG00000243955
WBGene00001756,gst-8,GSTA2,ENSG00000244067
WBGene00001758,gst-10,GSTP1,ENSG00000084207
WBGene00001759,gst-11,HPGDS,ENSG00000163106
WBGene00001767,gst-19,HPGDS,ENSG00000163106
WBGene00001767,gst-19,GSTA4,ENSG00000170899
WBGene00001767,gst-19,GSTA3,ENSG00000174156
WBGene00001767,gst-19,GSTA5,ENSG00000182793
WBGene00001767,gst-19,GSTA1,ENSG00000243955
WBGene00001767,gst-19,GSTA2,ENSG00000244067
WBGene00001771,gst-23,GSTP1,ENSG00000084207
WBGene00001771,gst-23,GSTM3,ENSG00000134202
WBGene00001771,gst-23,GSTM4,ENSG00000168765
WBGene00001771,gst-23,GSTM2,ENSG00000213366
WBGene00001771,gst-23,GSTM1,ENSG00000134184
WBGene00001771,gst-23,GSTM5,ENSG00000134201
WBGene00001773,gst-25,GSTP1,ENSG00000084207
WBGene00001773,gst-25,GSTM1,ENSG00000134184
WBGene00001773,gst-25,GSTM5,ENSG00000134201
WBGene00001773,gst-25,GSTM3,ENSG00000134202
WBGene00001773,gst-25,GSTM4,ENSG00000168765
WBGene00001773,gst-25,GSTM2,ENSG00000213366
WBGene00001776,gst-28,HPGDS,ENSG00000163106
WBGene00001776,gst-28,GSTA4,ENSG00000170899
WBGene00001776,gst-28,GSTA3,ENSG00000174156
WBGene00001776,gst-28,GSTA5,ENSG00000182793
WBGene00001776,gst-28,GSTA1,ENSG00000243955
WBGene00001776,gst-28,GSTA2,ENSG00000244067
WBGene00001780,gst-32,GSTA4,ENSG00000170899
WBGene00001780,gst-32,GSTA3,ENSG00000174156
WBGene00001780,gst-32,GSTA1,ENSG00000243955
WBGene00001780,gst-32,GSTA2,ENSG00000244067
WBGene00001780,gst-32,HPGDS,ENSG00000163106
WBGene00001780,gst-32,GSTA5,ENSG00000182793
WBGene00001786,gst-38,HPGDS,ENSG00000163106
WBGene00001786,gst-38,GSTA4,ENSG00000170899
WBGene00001786,gst-38,GSTA3,ENSG00000174156
WBGene00001786,gst-38,GSTA5,ENSG00000182793
WBGene00001786,gst-38,GSTA1,ENSG00000243955
WBGene00001786,gst-38,GSTA2,ENSG00000244067
WBGene00001789,gst-41,GSTP1,ENSG00000084207
WBGene00001789,gst-41,GSTM1,ENSG00000134184
WBGene00001789,gst-41,GSTM5,ENSG00000134201
WBGene00001789,gst-41,GSTM3,ENSG00000134202
WBGene00001789,gst-41,GSTM4,ENSG00000168765
WBGene00001789,gst-41,GSTM2,ENSG00000213366
WBGene00001790,gst-42,GSTZ1,ENSG00000100577
WBGene00001791,gst-43,GSTZ1,ENSG00000100577
WBGene00001792,gst-44,GSTO1,ENSG00000148834
WBGene00001792,gst-44,GSTO2,ENSG00000065621
WBGene00001793,gsy-1,GYS1,ENSG00000104812
WBGene00001793,gsy-1,GYS2,ENSG00000111713
WBGene00001794,gta-1,ABAT,ENSG00000183044
WBGene00001795,gtl-1,TRPM3,ENSG00000083067
WBGene00001795,gtl-1,TRPM7,ENSG00000092439
WBGene00001795,gtl-1,TRPM6,ENSG00000119121
WBGene00001795,gtl-1,TRPM1,ENSG00000134160
WBGene00001795,gtl-1,TRPM5,ENSG00000070985
WBGene00001795,gtl-1,TRPM4,ENSG00000130529
WBGene00001795,gtl-1,TRPM2,ENSG00000142185
WBGene00001795,gtl-1,TRPM8,ENSG00000144481
WBGene00001796,gtl-2,TRPM3,ENSG00000083067
WBGene00001796,gtl-2,TRPM7,ENSG00000092439
WBGene00001796,gtl-2,TRPM6,ENSG00000119121
WBGene00001796,gtl-2,TRPM1,ENSG00000134160
WBGene00001796,gtl-2,TRPM5,ENSG00000070985
WBGene00001796,gtl-2,TRPM4,ENSG00000130529
WBGene00001796,gtl-2,TRPM2,ENSG00000142185
WBGene00001796,gtl-2,TRPM8,ENSG00000144481
WBGene00001808,gut-2,LSM2,ENSG00000204392
